Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.824956,9.215,9.174,0.013,7.737,7.737
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.835323,10.367,9.510,0.013,6.881,6.881
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.844736,9.413,10.690,0.015,8.158,8.158
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.853754,9.018,9.409,0.013,8.548,8.548
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.863528,9.774,9.630,0.015,8.405,8.405
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.873117,9.589,9.407,0.014,8.223,8.223
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.882687,9.570,9.170,0.014,7.823,7.823
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.891621,8.934,8.550,0.013,7.439,7.439
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.900410,8.789,8.963,0.013,7.614,7.614
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.909919,9.509,8.885,0.014,6.989,6.989
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.918267,8.348,9.526,0.013,8.167,8.167
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.928031,9.764,9.377,0.014,7.780,7.780
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.936720,8.689,9.442,0.013,8.533,8.533
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.946541,9.821,9.058,0.014,7.771,7.771
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.955694,9.153,9.357,0.013,7.975,7.975
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.964927,9.233,9.406,0.015,8.148,8.148
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.974099,9.172,8.988,0.014,7.964,7.964
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.983365,9.266,9.049,0.014,7.747,7.747
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,10.992414,9.049,8.992,0.014,7.690,7.690
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.001126,8.711,9.334,0.013,8.312,8.312
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.011083,9.957,9.241,0.014,7.596,7.596
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.020064,8.981,8.932,0.013,7.547,7.547
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.029146,9.082,8.353,0.013,6.818,6.818
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.038054,8.909,9.056,0.014,6.965,6.965
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.046523,8.469,9.358,0.015,7.854,7.854
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.055441,8.918,8.627,0.013,7.564,7.564
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.064564,9.124,8.995,0.014,7.436,7.436
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.074141,9.576,8.754,0.014,6.614,6.614
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.082461,8.321,9.537,0.014,7.830,7.830
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.091453,8.991,8.839,0.014,7.678,7.678
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.100542,9.089,8.880,0.016,7.470,7.470
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.109374,8.832,9.234,0.013,7.872,7.872
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.118732,9.358,9.131,0.014,7.645,7.645
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.127824,9.092,8.819,0.013,7.373,7.373
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.136863,9.039,8.635,0.013,6.969,6.969
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.145299,8.436,8.943,0.013,7.475,7.475
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.154275,8.976,9.160,0.013,7.660,7.660
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.162817,8.543,10.819,0.014,9.936,9.936
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.173911,11.093,9.693,0.014,8.535,8.535
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.188700,14.789,9.943,0.014,3.689,3.689
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.194075,5.375,9.710,0.014,8.024,8.024
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.203200,9.125,8.711,0.016,7.610,7.610
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.212087,8.887,8.892,0.014,7.614,7.614
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.220688,8.601,9.360,0.013,8.374,8.374
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.230136,9.448,11.172,0.013,10.098,10.098
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.241454,11.318,8.849,0.014,7.628,7.628
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.250813,9.358,9.083,0.013,7.352,7.352
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.259224,8.411,8.439,0.014,7.380,7.380
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.267807,8.583,8.603,0.014,7.400,7.400
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.276322,8.515,8.822,0.015,7.707,7.707
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.285136,8.814,9.062,0.014,7.954,7.954
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.293980,8.844,9.038,0.013,8.149,8.149
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.303384,9.404,8.888,0.014,7.634,7.634
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.311963,8.579,8.782,0.013,7.837,7.837
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.321440,9.477,8.615,0.015,6.975,6.975
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.329604,8.164,8.491,0.014,7.302,7.302
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.338162,8.558,8.745,0.013,7.489,7.489
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.346821,8.659,8.751,0.015,7.581,7.581
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.355774,8.953,8.707,0.014,7.335,7.335
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.364608,8.835,8.580,0.014,7.081,7.081
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.373565,8.957,9.398,0.014,7.521,7.521
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.382495,8.930,9.322,0.014,7.913,7.913
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.391554,9.059,9.291,0.014,8.146,8.146
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.400875,9.322,9.536,0.015,8.360,8.360
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.409491,8.616,8.226,0.013,7.970,7.970
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.418198,8.707,9.075,0.014,8.339,8.339
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.427242,9.044,8.844,0.013,8.139,8.139
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.435855,8.614,9.112,0.014,8.638,8.638
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.444791,8.936,8.381,0.013,8.083,8.083
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.453189,8.398,8.723,0.013,8.409,8.409
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.461729,8.540,8.584,0.015,8.453,8.453
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.470301,8.572,9.027,0.014,8.908,8.908
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.479304,9.003,8.487,0.015,8.392,8.392
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.487817,8.513,8.384,0.014,8.262,8.262
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.496160,8.343,8.550,0.024,8.469,8.469
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.504760,8.600,8.648,0.014,8.517,8.517
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.513410,8.650,8.686,0.014,8.553,8.553
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.522096,8.686,8.516,0.015,8.382,8.382
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.530553,8.457,8.167,0.014,8.093,8.093
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.538765,8.212,8.230,0.013,8.111,8.111
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.546946,8.181,8.166,0.013,8.096,8.096
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.556660,9.714,7.458,0.013,5.840,5.840
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.565167,8.507,10.318,0.014,7.651,7.651
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.573208,8.041,8.380,0.016,7.990,7.990
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.581739,8.530,8.269,0.013,7.728,7.728
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.589580,7.841,8.398,0.013,8.285,8.285
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.598460,8.880,8.580,0.013,7.986,7.986
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.606801,8.342,8.522,0.014,8.166,8.166
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.615324,8.522,8.593,0.014,8.237,8.237
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.623614,8.291,8.384,0.014,8.330,8.330
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.632106,8.492,8.242,0.017,8.080,8.080
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.640618,8.511,7.932,0.013,7.500,7.500
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.648267,7.650,8.133,0.013,7.984,7.984
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.656394,8.127,8.399,0.013,8.256,8.256
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.664713,8.319,8.531,0.013,8.469,8.469
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.673324,8.612,8.425,0.013,8.282,8.282
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.681826,8.501,8.278,0.014,8.060,8.060
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.690046,8.220,8.221,0.013,8.060,8.060
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.698224,8.178,8.091,0.014,7.974,7.974
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.706302,8.078,8.178,0.013,8.074,8.074
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.714438,8.137,8.391,0.013,8.328,8.328
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.722961,8.523,8.770,0.013,8.575,8.575
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.731616,8.654,8.536,0.017,8.457,8.457
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.740240,8.624,8.743,0.013,8.576,8.576
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.748939,8.699,8.603,0.013,8.479,8.479
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.757554,8.615,7.932,0.015,7.797,7.797
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.765404,7.850,9.040,0.014,8.987,8.987
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.774489,9.086,9.732,0.015,9.633,9.633
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.784203,9.714,8.680,0.012,8.599,8.599
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.792924,8.721,8.309,0.014,8.187,8.187
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.801258,8.333,8.204,0.012,8.058,8.058
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.809396,8.138,8.035,0.015,7.955,7.955
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.817471,8.076,7.243,0.013,7.122,7.122
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.824698,7.227,8.547,0.014,8.442,8.442
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.833232,8.534,9.590,0.013,9.499,9.499
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.842825,9.593,8.317,0.014,8.223,8.223
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.851097,8.272,8.041,0.014,7.991,7.991
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.859731,8.634,8.358,0.013,7.716,7.716
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.867505,7.774,7.832,0.013,7.774,7.774
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.875359,7.854,7.549,0.013,7.469,7.469
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.882904,7.545,7.963,0.014,7.887,7.887
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.890918,8.014,7.919,0.014,7.792,7.792
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.898771,7.852,8.107,0.013,8.046,8.046
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.906931,8.160,9.844,0.014,9.730,9.730
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.916777,9.846,8.844,0.014,8.729,8.729
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.925598,8.822,8.304,0.014,8.212,8.212
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.933922,8.324,8.116,0.013,8.004,8.004
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.942048,8.126,7.819,0.013,7.697,7.697
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.949986,7.938,7.851,0.013,7.610,7.610
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.957714,7.728,7.962,0.013,7.844,7.844
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.965666,7.952,8.353,0.013,8.246,8.246
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.973969,8.303,6.487,0.014,6.429,6.429
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.981661,7.692,9.857,0.014,8.594,8.594
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.990309,8.648,7.894,0.013,7.840,7.840
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,11.998245,7.936,8.097,0.014,8.001,8.001
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.006329,8.084,7.983,0.014,7.899,7.899
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.014290,7.960,7.481,0.013,7.421,7.421
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.022442,8.152,7.868,0.012,7.137,7.137
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.029887,7.445,9.200,0.013,8.891,8.891
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.038897,9.010,9.598,0.014,9.479,9.479
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.048431,9.534,8.162,0.014,8.107,8.107
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.056615,8.185,8.372,0.015,8.294,8.294
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.065033,8.417,8.427,0.014,8.304,8.304
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.073395,8.362,8.054,0.014,7.995,7.995
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.081520,8.125,8.122,0.014,7.992,7.992
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.089644,8.124,8.872,0.014,8.740,8.740
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.098514,8.870,8.914,0.014,8.784,8.784
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.107352,8.838,8.158,0.014,8.104,8.104
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.115536,8.184,8.253,0.016,8.173,8.173
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.123760,8.225,9.095,0.014,9.043,9.043
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.132930,9.170,8.669,0.015,8.542,8.542
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.141529,8.598,8.328,0.014,8.271,8.271
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.149856,8.327,8.361,0.014,8.305,8.305
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.158218,8.362,8.201,0.013,8.144,8.144
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.166424,8.206,7.939,0.013,7.877,7.877
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.174364,7.940,9.182,0.014,9.119,9.119
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.183584,9.220,9.054,0.013,8.952,8.952
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.192643,9.059,10.231,0.016,10.125,10.125
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.202890,10.247,8.586,0.013,8.464,8.464
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.211473,8.583,8.243,0.014,8.124,8.124
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.219723,8.251,8.014,0.015,7.887,7.887
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.227704,7.981,8.369,0.015,8.275,8.275
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.236048,8.345,8.400,0.014,8.331,8.331
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.244487,8.438,9.512,0.014,9.405,9.405
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.253960,9.473,9.203,0.019,9.135,9.135
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.263207,9.247,8.586,0.017,8.474,8.474
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.271763,8.555,8.196,0.015,8.114,8.114
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.279956,8.193,7.651,0.017,7.572,7.572
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.287604,7.648,8.153,0.015,8.077,8.077
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.295874,8.271,8.411,0.015,8.217,8.217
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.304152,8.278,8.644,0.014,8.584,8.584
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.312839,8.687,8.638,0.013,8.535,8.535
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.321436,8.596,8.763,0.014,8.701,8.701
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.330228,8.792,8.590,0.014,8.499,8.499
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.338793,8.566,8.694,0.015,8.628,8.628
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.347493,8.699,9.339,0.014,9.267,9.267
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.356877,9.385,9.262,0.013,9.145,9.145
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.366137,9.260,9.612,0.013,9.497,9.497
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.375730,9.594,10.353,0.014,10.257,10.257
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.386052,10.321,8.620,0.015,8.556,8.556
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.394710,8.658,9.323,0.016,9.221,9.221
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.404059,9.349,9.301,0.014,9.173,9.173
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.413326,9.267,9.333,0.013,9.238,9.238
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.422707,9.381,10.208,0.014,10.064,10.064
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.432850,10.143,8.848,0.013,8.769,8.769
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.441794,8.944,9.995,0.014,9.820,9.820
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.451662,9.868,9.456,0.013,9.408,9.408
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.461207,9.546,9.521,0.015,9.384,9.384
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.470653,9.446,9.687,0.014,9.625,9.625
DOOMx64vk.exe,4128,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,12.480414,9.761,8.924,0.016,8.788,8.788
